time,metric,value,SubNetwork,MeContext,ManagedElement,MeasObject
2025-11-25T10:00:00Z,ifHCInMulticastPkts,1172.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-25T10:00:00Z,ifHCInOctets,2540161.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCInOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifHCInOctets,2415331.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-25T10:00:00Z,ifHCInUcastPkts,9467.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCInUcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifInDiscards,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-25T10:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCOutBroadcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCOutBroadcastPkts,92.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCOutMulticastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifHCOutOctets,26058692.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCOutOctets,31832.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifHCOutOctets,25354033.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,VlanPort=SCC.IF1"
2025-11-25T10:00:00Z,ifHCOutUcastPkts,24403.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCOutUcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ifInDiscards,30.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_A"
2025-11-25T10:00:00Z,ifHCLossOfSignal,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ifInErrors,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,EthernetPort=TN_B"
2025-11-25T10:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmChargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmConsumedEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-25T10:00:00Z,pmConsumedEnergy,13.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-25T10:00:00Z,pmConsumedEnergy,13.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-25T10:00:00Z,pmConsumedEnergyAccumulated,2.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-25T10:00:00Z,pmConsumedEnergyAccumulated,31.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-25T10:00:00Z,pmConsumedEnergyAccumulated,31.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-25T10:00:00Z,pmCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_1"
2025-11-25T10:00:00Z,pmCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_3"
2025-11-25T10:00:00Z,pmBatteryVoltage,519.44,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmDcDcConverterState,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:00:00Z,pmDischargeCurrentHighTime,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmDischargeCurrentHighTime,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmDischargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmDischargingEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmDisconnectsAtCharge,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmEnergy,1.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_1"
2025-11-25T10:00:00Z,pmEnergy,1.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_2"
2025-11-25T10:00:00Z,pmEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_3"
2025-11-25T10:00:00Z,pmEnergyStorageChargeEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,EnergyStorage=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutMcastOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,pmDcDcConverterState,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:00:00Z,pmBatteryTemperatureDistr,0.411765,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_2"
2025-11-25T10:00:00Z,pmBatteryTemp,2.176471,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmBatteryTemperature,1022.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutOctets,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutOctets,25165775.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutRequests,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutRequests,13447.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsInNoRoutes,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsInNoRoutes,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsInUnknownProtos,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsInUnknownProtos,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsIpOptDroppedPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsIpOptDroppedPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsHCOutMcastPkts,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=SCC,InterfaceIPv4=1"
2025-11-25T10:00:00Z,ipIfStatsOutFragOKs,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Transport=1,Router=1,InterfaceIPv4=1"
2025-11-25T10:00:00Z,pmBatteryDischargeTimeDistr,16.875,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmBatteryDepthOfDischargeDistr,19.285714,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmBatteryCurrent,1000.133333,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmBatteryCellVoltageMin,2.055556,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmBatteryPower,100006.733333,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmBatteryCellVoltageDelta,3.083333,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:00:00Z,pmBatteryCapacityTotalDelivered,44.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,BatteryBackup=1"
2025-11-25T10:00:00Z,pmBasicPecDischargeEnergyAccumulated,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,PeakEnergyControl=1,BasicPeakEnergyControl=1"
2025-11-25T10:00:00Z,pmBatteryCellVoltageMax,2.055556,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Battery_1,Battery=1"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=5"
2025-11-25T10:15:00Z,pmOutputEnergy,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmOutputPower,50.872483,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=5"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmOutputVoltage,577.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:15:00Z,pmOutputVoltage,578.020134,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:15:00Z,pmOutputVoltage,520.604027,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmOutputVoltage,520.33557,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmOutputPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=5"
2025-11-25T10:15:00Z,pmInputVoltage,522.026846,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmInputVoltage,520.865772,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:15:00Z,pmInputVoltage,2310.543624,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmInputVoltage,2307.510067,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmInputVoltage,2294.248322,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmInputVoltage,2305.040268,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=5"
2025-11-25T10:15:00Z,pmInputVoltage,2303.677852,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmInputVoltage,2313.181208,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmMaxPower,8.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_1"
2025-11-25T10:15:00Z,pmMaxPower,12.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_2"
2025-11-25T10:15:00Z,pmMaxPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_3"
2025-11-25T10:15:00Z,pmOutputCurrent,1.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmMaxPowerConsumption,3.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-25T10:15:00Z,pmMaxPowerConsumption,52.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-25T10:15:00Z,pmMinPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_1"
2025-11-25T10:15:00Z,pmMinPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_2"
2025-11-25T10:15:00Z,pmMinPower,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1,PowerMeter=Output_3"
2025-11-25T10:15:00Z,pmMinPowerConsumption,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-25T10:15:00Z,pmMinPowerConsumption,49.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-25T10:15:00Z,pmMinPowerConsumption,49.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=Blvd-1"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=1"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcDcConverter=2"
2025-11-25T10:15:00Z,pmOutputCurrent,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmMaxPowerConsumption,53.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,EnergyMeter=1"
2025-11-25T10:15:00Z,pmOutputVoltage,520.067114,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmVoltage,52.106667,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,EnergyMeter=1"
2025-11-25T10:15:00Z,pmOutputVoltage,519.530201,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmTemperature,20.993289,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmTotalEnergyConsumption,312962.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,EquipmentSupportFunction=1,PowerDomain=1,PowerProfile=1"
2025-11-25T10:15:00Z,pmTotalRunningHours,162.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=1"
2025-11-25T10:15:00Z,pmTotalRunningHours,172.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=2"
2025-11-25T10:15:00Z,pmTotalRunningHours,169.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=3"
2025-11-25T10:15:00Z,pmTotalRunningHours,135.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=5"
2025-11-25T10:15:00Z,pmTotalRunningHours,172.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=6"
2025-11-25T10:15:00Z,pmTotalRunningHours,135.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=PowerController,Rectifier=7"
2025-11-25T10:15:00Z,pmUnitTemperatureLevel,4.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=Controller6610"
2025-11-25T10:15:00Z,pmUtilization,0.0,Demo_C6610,E6150G2_C6610,E6150G2,"ManagedElement=E6150G2_C6610,Equipment=1,FieldReplaceableUnit=DcBooster6640_1,DcBooster=1"
